news,Assassination,Hijacking,Kidnapping,Barricade Incident,Bombing/Explosion,Armed Assault,Unarmed Assault,Facility/Infrastructure Attack,Unknown
"Jamiat Ulema e Islam Fazl (JUI F) local leader Haji Alam Shah was killed at his residence by unidentified assailants in Paroda tehsil (revenue unit) in Dera Ismail Khan District of Khyber Pakhtunkhwa on May 18, reports The Daily Times. According to Police, three unidentified persons barged into the house of Alam and opened fire at him, killing him on the spot.",True,False,False,False,False,False,False,False,False
"Daily Excelsiorreports that after 27 schools were torched for last few weeks in Kashmir, the State High Court on October 31 directed the Government to take necessary steps for saving the school buildings from being burnt. Court said “We hope that the mysterious persons will stop burning the school buildings and also hope that the citizens will also help in protecting the school buildings.” “From various quarters, it is learnt that during last about three months, 26 schools in Kashmir were set on fire. Within last 24 hours, 3 schools were targeted and set on fire by the miscreants”, the order issued by Chief Justice read.",False,False,False,False,False,False,False,True,False
"The Songsak Police on January 12 arrested two GNLA cadres, who had come out of the jungle to take food for others in their jungle camp. Following the lead provided by them, a Police team reached the GNLA camp and an exchange of fire followed. Police source added that a GNLA cadre was hit on his leg during the encounter, while others managed to escape from the spot.",False,False,False,False,False,True,False,False,False
"Non accordist faction of Naga National Council (NNC NA) ‘president’, Kiumukam Yimchunger was shot at by unidentified assailants at LRC Colony in Dimapur District on October 18, reports Nagaland Post. According to Dimapur Police, the bullet pierced Kiumukam’s nose and exited from the back of his neck. Public Relations Officer (PRO), Dimapur Police, said that right after the incident, Police team rushed to the spot and Kiumukam Yimchunger was admitted at Zion Hospital. Police is yet to establish the reason the behind the shooting and assailants involved.",True,False,False,False,False,False,False,False,False
"The CPI Maoist has claimed responsibility for the killing of seven Central Reserve Police Force (CRPF) personnel in an IED explosion in Dantewada District on March 30, reports The Hindu. “The Malewara attack on the CRPF was a fitting reply to the exploitative Modi Raman Singh regime and revenge for our party’s martyrs. The attack was a part of our PLGA’s (People’s Liberation Guerrilla Army) response to the government of Chhattisgarh’s mission 2016 against us,” said a statement issued by the south sub zonal bureau of the CPI Maoist.",False,False,False,False,True,False,False,False,False
According to US based SITE Intelligence Group Islamic State IS took responsibility for killing Hindu priest Shymananda Das 62 in Jhenidah District reports The Daily Star on July 2,False,False,False,False,False,False,False,False,True
"Militants killed two Policemen, including an officer, in poll bound Anantnag town in Anantnag District on June 4, reports The Times of India. Militants opened fire on a Police party at General Bus Stand in Anantnag town, at around 11.20 am, resulting in injuries to the two Policemen, a Police official said. He said the injured Policemen were rushed to a hospital where both of them succumbed to their injuries. The deceased have been identified as Assistant Sub Inspector Bashir Ahmad and Constable Reyaz Ahmad. The attack comes ahead of the June 22 polling for by election to Anantnag Assembly seat where Chief Minister Mehbooba Mufti is one of the nine candidates in the fray.",True,False,False,False,False,False,False,False,False
"An encounter broke out on May 27 (today) between militants and Security Forces (SFs) in Tangmarg area in Baramulla District, reports The Hindu. SFs launched a search operation in Kanchipora village of Tangmarg, following information about presence of two militants in the area, a Police official said. Exchange of fire between the two sides started at 6.30 a.m. but so far no casualties were reported from either side, he said.",False,False,False,False,False,True,False,False,False
"At least one person was injured in an explosion outside the Mardan residence of former Chief Minister of Khyber Pakhtunkhwa (KP) Ameer Haider Khan Hoti on June 15, reports Dawn.",False,False,False,False,True,False,False,False,False
"Four persons including one Captain of the Army, two personnel of the Central Reserve Police Force (CRPF) and one civilian have been killed in an encounter with terrorists in Pampore District which started on February 20, reports Times of India. The gunfight ensued after the militants attacked a CRPF bus on the Jammu Srinagar highway and then entered the multi storey Jammu Kashmir Entrepreneurship Development Institute (JKEDI) building situated close to the highway. 11 CRPF troopers travelling in the bus were injured in the attack. Three of the injured troopers identified as head Constable GD Bhola Prasad of the 144 Battalion, Constable driver RK Raina of the 79 Battalion and one more succumbed to their injuries. The encounter is still going on as the terrorists are holed up in the building.",False,False,False,False,False,True,False,False,False
